tran_dt,sender,receiver,amount,sender_prev_bal
2023-08-22,8032535589,2969599836,362.51,5946.53
2023-04-22,2833774822,4707626355,65.71,1602.37
2023-10-11,4521904419,9352048887,386.92,7657.64
2023-09-20,6331808265,9462157314,419.39,6195.57
2023-06-30,1079948278,5563407980,174.09,957.25
2023-01-12,4051387269,8815264532,371.64,6073.27
2023-03-06,8868303343,6293929234,490.57,8394.11
2023-08-31,6631218396,5392037730,212.07,7802.23
2023-08-06,2097749932,2893164017,214.37,2461.87
2023-05-18,4950453652,6602779340,298.48,3322.04
2023-06-22,9430296170,8141239801,1.58,9102.33
2023-11-17,1202681880,1569441813,169.81,3702.57
2023-10-13,1600919783,6829766093,375.22,7192.59
2023-11-26,6374069564,1629458403,525.97,2166.07
2023-08-05,2449376974,8486813889,490.94,9638.5
2023-05-09,8407362745,7053544008,267.76,3883.66
2023-05-23,1188502677,9281971202,185.57,7601.44
2023-01-12,4206312755,5888445457,365.0,6697.22
2023-04-17,1524776007,8293282371,3.62,8388.44
2023-03-20,6581131506,3753548739,526.88,8243.44
2023-03-18,1324707311,2198372196,2126.36,6671.6
2023-05-27,9236064163,9025540461,521.79,8266.83
2023-02-23,4237717123,1352268835,950.73,6124.9
2023-05-30,1161635857,3333563904,457.09,7927.52
2023-02-14,2341230241,7620975583,446.16,4891.33
2023-03-27,7082906224,3728925494,2266.07,8555.28
2023-03-10,1600919783,7058292406,2110.46,7383.09
2023-04-24,8868303343,8280290626,459.41,2398.9
2023-08-15,8045855309,3788503288,8.22,3267.15
2023-03-10,9195582017,8060326255,1907.44,4770.13
2023-08-29,1844074790,1889964549,168.13,5450.4
2023-11-27,8664985593,7987555683,132.5,4607.37
2023-08-05,7216578445,4528204061,244.73,5764.81
2023-02-19,3673667462,3920107544,388.84,5104.67
2023-08-16,4950453652,8448700122,192.0,2288.33
2023-12-13,4816298404,1555841014,257.04,9697.55
2023-08-31,1606823814,6355012597,58.74,3333.09
2023-07-27,7273235391,5290749376,73.22,5162.17
2023-05-22,8471869360,4677172429,170.44,3122.1
2023-01-17,6324806362,9830950006,518.57,4460.48
2023-06-22,1179368344,1687399428,454.75,7974.27
2023-06-24,5165694959,7678856749,97.21,6516.61
2023-04-23,4206312755,1007020487,379.27,1534.46
2023-10-27,2252597577,6002139621,514.9,8352.55
2023-12-05,1179368344,7303366002,431.75,539.97
2023-07-27,9236064163,7948458933,535.14,9322.28
2023-07-02,1409251445,1735900726,71.8,348.82
2023-05-26,3169876550,5506418492,329.5,9999.29
2023-05-08,5377595854,9049007791,323.96,7775.32
2023-11-08,4930818616,7550152651,237.8,4790.55
2023-11-01,7903045302,9731472162,376.73,4640.74
2023-11-25,6581131506,6748028112,454.07,7597.15
2023-05-31,2555233206,4005630831,307.91,5122.61
2023-01-04,7942825916,2447658099,44.42,7514.76
2023-03-20,6631218396,3753548739,213.28,8815.51
2023-02-12,6631222191,9988684171,135.4,621.36
2023-09-05,9170668733,8656318435,217.51,2352.29
2023-09-07,5222101744,8404221910,326.36,3226.09
2023-03-30,5598526674,5771053036,234.34,1510.81
2023-05-24,9946408543,1106701841,378.98,3793.51
2023-10-10,1600919783,4424766954,349.35,6003.19
2023-03-27,6560944890,4697192134,220.73,6059.01
2023-06-01,8304608723,4459764630,237.02,3749.31
2023-10-12,9163117711,1224905165,374.24,6529.44
2023-09-01,3623475520,6237789247,132.95,6971.92
2023-04-19,1188502677,7429285705,170.7,7378.9
2023-10-04,2931289572,2385239957,411.82,3079.15
2023-10-06,7942825916,2660485764,72.64,6777.07
2023-03-20,3300797449,6024681225,103.26,4106.59
2023-01-05,8590614086,4066764166,435.8,9642.56
2023-02-12,7809784704,5907552582,280.95,1309.31
2023-06-19,9898976418,5271803575,44.08,7911.49
2023-07-28,7273235391,7058292406,80.31,8484.57
2023-03-24,8837828277,9731472162,372.07,7713.54
2023-07-10,8590614086,9484892308,440.6,2851.18
2023-11-19,8579276620,9267308825,342.17,4190.61
2023-12-01,9136098514,7053544008,190.49,8027.08
2023-11-14,7594228160,7686091406,317.72,9475.92
2023-06-09,9236064163,1555109954,393.95,5732.55
2023-12-19,3623475520,4135559961,132.19,243.19
2023-04-30,1703171857,3338715730,368.28,6433.11
2023-09-08,5902627817,5271803575,436.86,4785.36
2023-02-17,8329600795,4937612276,340.85,9828.46
2023-09-30,4584146126,3333563904,373.65,2496.14
2023-04-26,4237717123,1717035816,140.91,3130.44
2023-03-12,4424404902,4588043007,489.87,9208.71
2023-01-13,4816298404,4042966116,271.46,5858.57
2023-09-19,9117125188,7213039174,177.1,4870.39
2023-10-29,5813070931,4442416988,391.93,6372.44
2023-06-06,5079871673,5319136771,427.3,3700.7
2023-11-12,7809784704,1400188830,242.7,5533.57
2023-11-25,6581131506,6815707497,471.08,5068.81
2023-06-13,2817654956,6848650970,226.74,661.66
2023-11-24,8407362745,2821255081,240.99,9071.06
2023-06-19,9170668733,6075416777,238.37,3862.09
2023-02-12,2282297408,5207682149,160.49,7537.7
2023-02-08,1870757167,8815264532,392.02,6715.99
2023-01-05,1288303997,8232713393,23.14,7408.88
2023-12-08,1870757167,2405026259,387.42,9261.2
2023-06-30,5222101744,5353608240,345.49,5686.67
2023-10-19,2507098120,1629458403,202.59,1333.49
2023-11-05,9195582017,7448192925,397.39,5430.69
2023-02-12,2976901269,6175122332,270.8,4384.43
2023-09-18,3692209346,6979889907,388.86,6686.38
2023-12-21,9136098514,2408035912,251.93,3957.7
2023-09-19,8329600795,3920107544,296.32,5930.21
2023-11-11,9677841168,7909236452,262.83,9915.7
2023-05-05,1878521807,1815541762,226.51,7502.37
2023-04-07,8304608723,3524424249,213.52,4023.26
2023-05-28,6121128635,7448192925,163.77,1860.16
2023-08-30,7582855459,1698812067,478.17,3421.32
2023-12-17,9010637497,8887473116,133.37,3702.34
2023-02-27,9136098514,3372475969,242.69,4459.0
2023-10-17,5294433105,6407350656,341.74,3480.37
2023-11-28,1008861066,9677761071,136.84,754.78
2023-06-10,4268051129,6490516141,201.54,9861.14
2023-08-05,7666501843,7761332422,254.7,1474.35
2023-05-21,9170668733,3191351720,287.02,5510.24
2023-02-04,7601334917,1934056107,422.76,3186.51
2023-07-09,1008861066,6548876120,710.5,7154.83
2023-03-01,9195582017,6220603277,357.96,9849.09
2023-11-12,1134062001,2753512006,318.4,5805.36
2023-10-30,1202681880,6355012597,170.29,1609.96
2023-10-18,8666108063,2899342074,282.28,3733.71
2023-03-14,8094293910,7053544008,27.94,4244.19
2023-05-01,4051387269,3156585422,397.85,7045.43
2023-02-04,7539797855,6829766093,328.16,4985.1
2023-06-19,5294433105,3630567726,359.97,3600.87
2023-03-20,7063064307,4644663335,-9.6,2670.19
2023-05-20,1134062001,1096817728,344.41,5092.88
2023-07-13,5535125923,3372475969,218.2,2304.29
2023-10-03,9163117711,8743141919,362.06,6828.73
2023-08-18,1567185174,6266056697,41.5,1133.58
2023-06-16,3075746715,4197211210,792.21,3323.21
2023-03-19,8094279433,8026036678,325.83,1566.26
2023-06-12,7559586329,5067264044,242.29,9110.14
2023-01-13,8032535589,1754387842,318.12,3839.25
2023-08-07,9391881886,8293282371,450.15,6373.45
2023-12-18,1844074790,3145338057,161.74,7434.68
2023-01-29,8664985593,1603595012,180.41,8628.22
2023-11-25,6202838211,8637472815,71.18,3181.44
2023-06-02,5165694959,1004165119,104.27,3763.25
2023-09-06,7836684495,1567470170,18.47,1374.0
2023-12-03,8666108063,1263110049,424.72,5214.25
2023-09-09,6324806362,8270520024,459.17,3454.68
2023-05-31,7273235391,3483958943,76.18,6634.2
2023-04-29,1158621244,2829885686,408.11,9199.37
2023-12-30,8539637709,6085975670,157.41,971.62
2023-09-08,1144486898,4211386603,208.49,1860.02
2023-06-12,2635360492,1006445472,367.97,423.54
2023-08-04,9826131497,3743241358,222.81,596.91
2023-03-05,1161635857,8408789601,483.56,8521.39
2023-04-02,2931289572,1717035816,442.04,7493.35
2023-03-23,1524776007,4079990347,355.39,8424.42
2023-12-09,4051387269,2198372196,454.23,9189.33
2023-01-29,6398314219,8446426896,163.49,2561.56
2023-02-04,9177192780,6870119413,373.2,4973.94
2023-02-24,1798769275,7421283075,2006.6,6050.32
2023-03-19,7942825916,7627332650,62.3,3199.3
2023-03-24,3893589750,8141239801,117.97,9159.38
2023-02-18,2183582499,7058292406,46.4,1467.21
2023-05-23,6331808265,4449205315,529.62,5036.38
2023-08-12,9184533484,9205655076,130.1,1810.96
2023-10-05,7329440465,1810792375,28.68,4200.92
2023-05-30,9382268880,6474970807,255.24,3646.4
2023-02-01,7178578538,6350984240,282.13,5353.22
2023-06-24,4910860812,4695770511,369.99,4053.17
2023-06-07,7223312208,9749225643,113.76,5522.89
2023-09-08,5620527566,8740208113,438.3,7805.82
2023-03-11,3655549394,7942133241,135.14,6982.82
2023-02-05,1878521807,2225794435,184.57,915.56
2023-04-04,7809784704,3126574440,276.6,5843.96
2023-03-30,8497692628,2923068121,155.67,9070.58
2023-12-23,1396540614,5113129178,244.68,5399.49
2023-06-13,5544171130,4701120845,110.6,3049.77
2023-08-29,8493535674,8280290626,335.15,1968.98
2023-09-11,7559586329,8293282371,233.69,2081.95
2023-02-02,7082906224,7992389713,419.29,5130.05
2023-10-30,1568070113,4264117461,143.64,6351.2
2023-04-14,9836783317,2447658099,318.64,9980.61
2023-09-16,2054352743,1532644469,343.0,4318.89
2023-03-17,5924421150,4832021542,413.68,3159.32
2023-01-04,4143721117,3906766178,34.97,4897.02
2023-01-04,9382268880,6673651725,259.23,9812.79
2023-12-16,2635360492,9461411256,382.14,8462.38
2023-04-05,2301805351,3728925494,106.32,1386.41
2023-08-02,9826131497,3419177052,212.99,2990.05
2023-06-15,3673667462,1577884505,329.63,8668.46
2023-01-31,3556530143,4940796209,203.74,4724.3
2023-12-15,3163161786,4582797762,198.88,8131.42
2023-08-02,1176036462,4934728511,147.12,3193.64
2023-06-18,9430296170,9521712961,28.06,7810.77
2023-04-14,3655549394,4459764630,97.63,6281.06
2023-02-20,4345401597,2753512006,350.23,7378.59
2023-11-22,9104663241,8279859826,408.7,7998.04
2023-03-17,7472044225,4629873614,54.35,6085.36
2023-07-18,1396540614,3532858069,264.3,5246.77
2023-01-05,1161635857,2142635409,479.9,8497.13
2023-03-10,5165694959,2829885686,743.51,6591.28
2023-04-17,1008861066,9352048887,128.75,1599.32
2023-10-20,9430296170,3283395205,56.87,9521.88
2023-02-13,1079948278,7032354535,148.56,1011.8
2023-10-12,2256517542,5210754763,100.2,8997.63
2023-09-23,9809525852,3074629897,179.69,1946.85
2023-08-11,1761527270,7184510101,364.26,1844.91
2023-07-03,6628104619,2873340386,62.76,9945.4
2023-04-27,9342344505,1244439007,346.85,5860.29
2023-08-04,1112415317,9749225643,271.9,2796.59
2023-02-04,6628104619,1077475939,152.41,440.69
2023-11-01,9184533484,9988684171,94.13,3366.02
2023-08-31,1068377549,6075552482,26.09,9252.59
2023-02-13,2828220653,6766931204,45.53,3622.58
2023-06-30,7076598156,5207682149,396.13,9183.29
2023-02-19,4910860812,5290749376,386.31,8309.33
2023-02-18,5222101744,6916040954,1946.85,7874.27
2023-03-23,2290620711,8109475772,270.52,4907.35
2023-01-30,7216578445,7015509629,263.21,2312.95
2023-11-19,1157973925,5067264044,426.09,5313.8
2023-10-16,3964868878,4625677494,374.39,9152.08
2023-01-24,7903045302,3461051559,405.49,2480.62
2023-08-10,2256517542,9629022101,33.86,3580.77
2023-02-07,9136098514,7446340394,1301.63,4037.47
2023-06-01,2828220653,6306552638,78.48,6231.19
2023-07-23,6372912695,5888445457,143.01,2300.78
2023-02-12,3747450723,2529705213,167.08,1519.22
2023-05-06,6154337306,5243053659,81.67,5684.57
2023-01-21,1176036462,6766931204,106.73,7139.67
2023-02-03,7178578538,6921340315,265.28,8387.73
2023-11-07,8837828277,8423597928,336.23,6093.11
2023-07-05,1324707311,8238119329,419.64,9951.46
2023-05-17,2904504206,7213039174,441.75,942.65
2023-07-13,2817654956,1400188830,126.92,5100.24
2023-06-10,3522747123,2951988397,205.9,8164.85
2023-07-12,1798769275,6651750347,419.25,2008.65
2023-02-11,6762381230,1298195121,368.76,3746.31
2023-11-18,4816298404,6350984240,367.76,7618.25
2023-10-19,1324707311,8815264532,415.21,4279.06
2023-04-26,6560944890,8026036678,255.15,8451.35
2023-09-30,1396540614,3108295481,250.14,6980.99
2023-09-20,4466146256,5076064581,143.86,6788.71
2023-04-11,2931289572,6704460197,509.56,5858.49
2023-11-25,4689284713,9433922566,359.75,9410.9
2023-09-30,6398314219,7527743202,184.53,5305.49
2023-09-14,3224534149,4459764630,312.19,2220.55
2023-02-17,2054217031,9461411256,153.45,8326.07
2023-09-22,8542881577,5621255474,195.55,7384.22
2023-10-25,8948220105,9292724298,171.79,6025.92
2023-04-18,1079948278,8143385123,168.36,4489.57
2023-08-20,8589841039,3524424249,69.81,1781.85
2023-08-01,3699572113,1325958156,174.73,2995.97
2023-03-22,4051387269,2385239957,363.31,5061.63
2023-03-04,6331808265,2823946484,410.2,4481.09
2023-09-09,7408366345,8143385123,338.99,8353.49
2023-03-01,5966382984,4644663335,221.81,8896.55
2023-10-04,3224534149,9639125037,275.83,3710.34
2023-02-15,3673667462,4934728511,329.03,4718.89
2023-10-26,4268051129,7314219912,196.75,1898.0
2023-08-08,9010637497,3705395940,140.2,2234.83
2023-09-20,1293662596,4283191345,214.06,3745.33
2023-09-24,7942825916,1735900726,71.04,5296.08
2023-12-05,2851098229,7750318439,422.82,7808.37
2023-10-07,8589841039,4937612276,78.54,1576.65
2023-03-18,6628104619,9352048887,109.59,7010.99
2023-06-15,6827753864,1921855975,146.73,5046.77
2023-03-20,2341230241,6921340315,423.2,2521.07
2023-03-31,9236064163,8656318435,456.13,3307.8
2023-04-11,3546339159,5392037730,432.62,8601.93
2023-10-28,5377595854,4103747123,280.69,6212.3
2023-09-20,2817654956,9267308825,95.32,481.65
2023-01-28,9124683758,4339515896,130.53,9748.16
2023-08-03,8893138539,8230403684,501.12,2636.4
2023-08-21,7036123296,5920569106,24.52,4243.78
2023-11-25,1676626956,8408789601,399.09,5132.02
2023-10-06,6154337306,9593489713,129.0,6683.45
2023-11-19,9010637497,2658161865,135.6,911.64
2023-03-13,1567185174,3338715730,118.85,8842.33
2023-12-24,8257903032,5920569106,216.25,5017.16
2023-05-17,4930818616,1889964549,166.94,7998.26
2023-01-11,4345401597,4103747123,342.6,3048.24
2023-08-01,9163117711,3108295481,350.44,9667.01
2023-12-01,9753570622,1271699948,246.55,5225.28
2024-01-01,4237717123,6604052925,159.2,4677.4
2023-06-01,8014569370,6771127268,91.26,446.24
2023-12-20,8407362745,1698812067,208.62,7477.19
2023-09-04,3463316944,4662104184,110.19,3038.31
2023-08-30,1524776007,8605482872,-19.84,4674.49
2023-02-13,9136098514,8238119329,252.4,608.07
2023-03-15,9342344505,3753548739,364.9,3167.34
2023-08-19,6041555874,8155755793,367.49,7976.74
2023-01-01,7472044225,1476031825,56.39,8045.67
2023-06-01,1068377549,8566240195,10.92,9849.62
2023-04-07,6751214790,9773838066,84.54,5750.09
2023-10-03,7511872019,6580572805,13.15,7126.47
2023-08-04,7685012617,8541934496,128.59,1797.59
2023-05-30,9898976418,1020482393,75.21,4831.44
2023-08-04,1761232323,5387923020,-1.72,6243.16
2023-12-25,6265640291,5194527785,232.81,4919.58
2023-05-14,6444300923,1449270864,332.78,9313.6
2023-11-25,6751214790,2976092807,54.47,3601.59
2023-03-22,6444300923,2636514339,332.02,7608.15
2023-10-17,7216578445,6673651725,257.61,1742.2
2023-01-08,1568070113,6766931204,110.32,4248.57
2023-08-09,1798769275,7032354535,497.4,8321.35
2023-03-20,8646111342,1423922530,287.14,7939.52
2023-04-01,8666108063,8238119329,325.61,4876.9
2023-10-23,8304608723,1908169873,215.95,548.01
2023-11-01,6631218396,1007020487,187.97,620.53
2023-08-19,8664985593,8646995775,158.57,4853.77
2023-03-25,7216578445,9066022021,243.48,9831.0
2023-12-25,7511872019,6085975670,8.12,7924.01
2023-02-02,2054352743,1603595012,334.54,1289.05
2023-10-27,5294433105,7446340394,344.01,6168.95
2023-07-22,4816298404,2143770681,302.06,5447.76
2023-07-10,3556530143,8141239801,211.59,7605.87
2024-01-01,5966382984,5907552582,303.74,4045.75
2023-05-04,3692209346,1157144227,390.43,7257.81
2023-10-31,6265640291,1687399428,311.81,8442.49
2023-11-17,7223312208,6490516141,34.73,3168.86
2023-06-30,3546339159,4283191345,492.13,8629.95
2023-07-23,9826131497,8270520024,224.59,8872.11
2023-12-26,4189117361,3419177052,136.83,8515.94
2023-11-07,5096271531,3729061797,283.25,2881.2
2023-11-04,4930818616,7421283075,222.23,3894.16
2023-05-15,2540044701,4042966116,261.47,5855.03
2023-07-25,5809281990,2951988397,122.85,8810.49
2023-01-29,5444740513,8777591541,292.34,4013.16
2023-05-06,6632254372,1633803099,125.84,8304.91
2023-09-07,9117125188,2902853837,304.54,5345.89
2023-05-06,2682633258,1535483808,371.81,5972.84
2023-12-06,3703962220,3461051559,91.19,6125.41
2023-11-08,6631218396,9044211277,178.06,8198.44
2023-09-07,2348162937,7948458933,343.01,5031.74
2023-06-15,1761527270,4582797762,369.66,2166.17
2023-02-21,9010637497,4677172429,124.05,8685.41
2023-02-04,7202839593,8212787135,241.88,723.97
2023-12-17,1008861066,6604052925,156.36,5148.48
2023-07-27,8251635741,4575154766,261.11,6618.58
2023-07-27,8539637709,1921855975,175.67,9282.69
2023-08-22,7809784704,1629458403,248.74,8365.51
2023-05-05,8579276620,9292724298,292.48,7537.9
2023-05-13,1878521807,3620898151,168.89,9439.98
2023-05-29,8548635822,6490516141,187.12,4446.52
2023-02-27,3169876550,1271699948,382.31,6928.94
2023-06-22,7685012617,3156585422,178.76,8629.24
2023-11-29,1770205776,5243053659,383.6,7572.33
2023-07-24,5469695410,7992389713,286.62,952.77
2023-10-30,2341230241,4152390034,433.26,8740.06
2023-12-23,4584146126,8616053635,362.28,2221.46
2023-12-26,6632254372,4216329070,193.11,7785.04
2023-09-19,6581131506,6827293597,522.67,4187.68
2023-06-03,2507098120,5184392401,173.96,1767.52
2023-11-17,4424404902,8230403684,514.81,9643.87
2023-02-12,6041555874,9204416723,367.96,7177.28
2023-09-18,7903045302,7032354535,321.4,9351.47
2023-02-20,9683294158,7032714017,290.33,4471.33
2023-05-12,8308144630,5076064581,398.6,6543.09
2023-07-25,5535125923,2809465977,213.77,9970.82
2023-07-22,8027819355,7743280984,249.57,7742.8
2023-08-11,3699572113,4665633400,208.96,924.78
2023-05-20,7809784704,8637472815,310.96,3849.63
2023-11-25,2781002956,1934056107,272.95,1964.18
2023-12-28,8948220105,2736648278,174.05,8190.79
2023-05-19,2617464071,1763116337,99.64,6352.64
2023-07-10,9236064163,3211274099,488.7,3659.05
2023-07-23,8579276620,4665633400,366.42,4095.02
2023-04-06,7685012617,4732508610,174.01,2224.04
2023-05-02,8382413949,4707626355,478.45,5786.74
2023-04-06,5294433105,6707486180,352.72,1135.74
2023-08-07,8027819355,7303366002,259.11,2048.92
2023-12-01,6762381230,2951988397,358.89,6761.64
2023-07-07,7666501843,6448029109,224.51,550.67
2023-02-16,8670770043,6527612750,232.32,2497.0
2023-08-21,8014569370,1006445472,72.43,6260.02
2023-01-30,3699572113,7993056081,186.28,1253.11
2023-10-17,9124683758,1569441813,127.77,1750.45
2023-08-18,5957441946,7926781770,184.29,9706.13
2023-09-25,3655549394,8230403684,112.98,9674.03
2023-02-16,2781002956,3333563904,255.92,2954.15
2023-05-30,1770205776,4930935721,405.83,8510.91
2023-07-19,2041054584,1007020487,352.26,7230.3
2023-06-01,4584146126,2529705213,419.36,3142.65
2023-05-17,2507098120,6602779340,311.68,2189.01
2023-08-12,1676626956,1916830033,357.72,9627.25
2023-11-24,8646111342,5246958601,260.72,9801.53
2023-08-11,4345401597,4180456963,349.32,2089.34
2023-08-01,3826325422,2408035912,252.1,730.07
2023-01-08,3699572113,6448029109,179.31,453.62
2023-07-19,2781002956,7032714017,189.06,637.21
2023-09-10,6444300923,9574943985,1632.84,1866.27
